Year,Day,Time,AdjDate,AirTemp,Humidity,Dewpoint,VaporP,VaporPD,BarometricP,WindSpeed,WindDir,SD,MaxWind,Pan,SR,TSR,PAR,Rain,Rain2,SR1,SR24
2011,119,900,0.375,16.58,56.96,8.03,1.074,0.811,101.93,2.444,280.4,20.15,5.075,89.1,626.7,564,1021,0,0,824,627.7
2011,119,915,0.38540999999999315,17.35,53.78,7.91,1.065,0.915,101.94,2.476,296.2,27.53,5.075,89.1,679.9,611.9,1103,0,0,866,681.1
2011,119,930,0.39584000000000685,17.87,51.47,7.74,1.053,0.993,101.93,2.676,294.6,31.73,5.874,89.1,729.3,656.4,1178,0,0,906,732
2011,119,945,0.40625,18.56,48.64,7.55,1.039,1.098,101.93,2.54,310.7,26.59,5.075,89.2,776.8,699.1,1249,0,0,939,777.2
2011,119,1000,0.41665999999999315,19.08,47.1,7.55,1.039,1.168,101.93,2.303,298.6,30.72,4.276,89.2,824,741.6,1317,0,0,974,822
2011,119,1015,0.42709000000000685,19.6,45.72,7.59,1.042,1.238,101.93,2.264,304.9,32.74,5.874,89.3,866,779.7,1380,0,0,1007,866
2011,119,1030,0.4375,19.94,42.02,6.68,0.979,1.351,101.94,2.778,301.7,28.78,5.874,89.3,906,815,1438,0,0,1023,903
2011,119,1045,0.44790999999999315,20.33,39.86,6.26,0.951,1.435,101.93,2.897,285.5,22.52,5.874,89.3,939,845,1484,0,0,1041,937
2011,119,1100,0.45834000000000685,20.72,35.54,4.94,0.868,1.575,101.93,2.893,323,32.26,5.874,89.3,974,877,1536,0,0,1051,969
2011,119,1115,0.46875,20.83,33.5,4.2,0.824,1.636,101.92,2.961,314,35.89,5.874,89.4,1007,907,1581,0,0,1059,995
2011,119,1130,0.47915999999999315,21.23,32.5,4.11,0.819,1.702,101.91,3.234,309.1,35.23,5.874,89.5,1023,920,1602,0,0,1067,1011
2011,119,1145,0.48959000000000685,21.41,32.35,4.21,0.825,1.725,101.91,2.288,322.4,37.41,5.874,89.5,1041,937,1621,0,0,1070,1031
2011,119,1200,0.5,21.67,33.04,4.74,0.856,1.735,101.89,3.463,303.9,32.58,7.472,89.6,1051,946,1645,0,0,1063,1044
2011,119,1215,0.5104099999999931,21.56,33.13,4.67,0.852,1.72,101.88,3.365,286.4,26.88,6.673,89.6,1059,953,1650,0,0,1060,1054
2011,119,1230,0.5208400000000069,21.89,32.6,4.74,0.856,1.77,101.86,3.13,302.7,39.09,5.874,89.8,1067,960,1656,0,0,1049,1052
2011,119,1245,0.53125,22.11,32.02,4.67,0.852,1.808,101.85,2.595,324.9,44.92,4.276,89.9,1070,963,1654,0,0,1031,1053
2011,119,1300,0.5416599999999931,22.12,30.87,4.16,0.822,1.841,101.83,3.052,288.9,25.76,6.673,89.9,1063,957,1649,0,0,1009,1045
2011,119,1315,0.5520900000000069,22.54,30.88,4.54,0.844,1.888,101.82,2.576,301.3,46.98,5.874,90,1060,954,1634,0,0,992,1042
2011,119,1330,0.5625,22.67,31.41,4.89,0.865,1.889,101.81,2.996,267.6,30.57,6.673,90.1,1049,944,1614,0,0,963,1028
2011,119,1345,0.5729099999999931,22.7,29.83,4.16,0.822,1.935,101.79,3.458,279.4,25.81,6.673,90.2,1031,928,1585,0,0,926,1022
2011,119,1400,0.5833400000000069,22.88,29.45,4.14,0.821,1.967,101.77,3.545,275.7,19.78,6.673,90.4,1009,908,1549,0,0,891,1005
2011,119,1415,0.59375,23.29,28.89,4.23,0.826,2.032,101.75,2.823,294.7,27.05,5.874,90.5,992,893,1510,0,0,849,979
2011,119,1430,0.6041599999999931,23.27,28.68,4.11,0.819,2.036,101.73,2.994,291.3,34.49,5.874,90.6,963,867,1463,0,0,812,945
2011,119,1445,0.6145900000000069,23.43,29.31,4.56,0.845,2.038,101.7,2.896,262.9,28.19,6.673,90.8,926,834,1402,0,0,764.5,911
2011,119,1500,0.625,23.59,28.57,4.33,0.832,2.08,101.68,2.897,289.3,31.16,5.874,91,891,802,1345,0,0,712.1,876
2011,119,1515,0.6354099999999931,23.78,27.84,4.13,0.82,2.125,101.66,2.316,313.3,41.03,5.075,91.2,849,764,1275,0,0,659.9,839
2011,119,1530,0.6458400000000069,23.75,28.38,4.37,0.834,2.105,101.65,3.215,277,21.58,7.472,91.3,812,730.5,1212,0,0,606.5,798.3
2011,119,1545,0.65625,23.76,27.17,3.76,0.799,2.141,101.65,3.119,290.3,28.28,5.874,91.5,764.5,688.1,1134,0,0,548,749.1
2011,119,1600,0.6666599999999931,24.01,27.15,3.95,0.81,2.175,101.64,2.606,274.1,23.13,5.075,91.6,712.1,640.9,1048,0,0,491.6,698.7
2011,119,1615,0.6770900000000069,23.9,27.27,3.92,0.808,2.157,101.64,2.828,276.4,24.62,5.075,91.7,659.9,593.9,966,0,0,431.7,648.3
2011,119,1630,0.6875,24.09,25.91,3.36,0.777,2.222,101.63,2.761,306.1,34.33,5.075,91.9,606.5,545.8,880,0,0,373.4,595.4
2011,119,1645,0.6979099999999931,24.11,26.29,3.58,0.789,2.213,101.63,2.462,306,24.15,5.874,92,548,493.2,786,0,0,316,539.9
2011,119,1700,0.7083400000000069,24.21,26.29,3.67,0.794,2.227,101.64,2.3,307.7,32.63,5.075,92.3,491.6,442.4,694.2,0,0,257,483.7
2011,119,1715,0.71875,24.1,26.57,3.72,0.797,2.203,101.64,2.095,323.8,29.88,5.075,92.5,431.7,388.5,599.6,0,0,200,421.2
2011,119,1730,0.7291599999999931,23.96,25.99,3.29,0.773,2.202,101.65,2.194,307.7,31.32,4.276,92.6,373.4,336.1,507.6,0,0,145.7,366.1
2011,119,1745,0.7395900000000069,23.77,26.78,3.56,0.788,2.154,101.65,2.474,289.1,30.5,5.075,92.7,316,284.4,417.9,0,0,93.7,292.9
2011,119,1800,0.75,23.61,26.39,3.22,0.769,2.145,101.66,2.363,301.1,24.76,5.075,92.9,257,231.3,330.6,0,0,43.68,232.5
2011,119,1815,0.7604099999999931,23.29,26.85,3.18,0.767,2.09,101.67,2.443,289.5,20.6,4.276,93.1,200,180,248,0,0,12.56,189
2011,119,1830,0.7708400000000069,23.19,26.88,3.1,0.763,2.077,101.67,1.795,298.6,26.32,3.477,93.2,145.7,131.1,172.2,0,0,3.47,125.9
2011,119,1845,0.78125,22.96,26.79,2.86,0.75,2.051,101.68,2.161,317.8,20.89,4.276,93.3,93.7,84.3,100.9,0,0,0.06,53.58
2011,119,1900,0.7916599999999931,22.64,28,3.22,0.769,1.979,101.7,1.449,317.6,20.31,3.477,93.4,43.68,39.32,51.09,0,0,0,33.76
2011,119,1915,0.8020900000000069,21.86,30.83,3.9,0.807,1.814,101.71,1.012,289,16.85,2.678,93.5,12.56,11.3,21.37,0,0,0,11.3
2011,119,1930,0.8125,20.17,39.38,5.89,0.927,1.437,101.71,0.454,143,17.92,1.08,93.5,3.47,3.12,5.19,0,0,0,1.7
2011,119,1945,0.8229099999999931,18.47,46.09,6.68,0.979,1.146,101.71,0.114,68.37,11,1.08,93.5,0.06,0.05,0.14,0,0,0,0
2011,119,2000,0.8333400000000069,17.59,50.12,7.09,1.007,1.003,101.72,0.115,54.56,11.63,1.08,93.6,0,0,0,0,0,0,0
2011,119,2015,0.84375,16.89,53.32,7.35,1.025,0.898,101.73,0.205,107.1,11.32,1.08,93.6,0,0,0,0,0,0,0
2011,119,2030,0.8541599999999931,16.53,56.18,7.79,1.056,0.824,101.75,0.403,32.43,37.08,1.879,93.7,0,0,0,0,0,0,0
2011,119,2045,0.8645900000000069,16.29,59.76,8.47,1.106,0.745,101.77,0.133,232.5,17.4,1.08,93.7,0,0,0,0,0,0,0
2011,119,2100,0.875,15.98,61.44,8.59,1.115,0.7,101.79,0.452,251.4,59.94,1.08,93.7,0,0,0,0,0,0,0
2011,119,2115,0.8854099999999931,15.81,63.93,9.02,1.148,0.648,101.82,0.547,242.2,36.71,1.879,93.9,0,0,0,0,0,0,0
2011,119,2130,0.8958400000000069,15.17,65.22,8.69,1.123,0.599,101.82,0.645,267.4,10.63,1.879,93.9,0,0,0,0,0,0,0
2011,119,2145,0.90625,15.37,62.33,8.21,1.087,0.658,101.83,0.245,263.4,8.08,1.08,93.9,0,0,0,0,0,0,0
2011,119,2200,0.9166599999999931,14.32,68.92,8.7,1.124,0.507,101.83,0,0,0,0,93.9,0,0,0,0,0,0,0
2011,119,2215,0.9270900000000069,14.19,71.83,9.18,1.161,0.456,101.84,0.137,259.2,1.001,1.08,93.9,0,0,0,0,0,0,0
2011,119,2230,0.9375,14.65,67.35,8.68,1.122,0.544,101.85,0.383,251.8,29.15,1.08,94,0,0,0,0,0,0,0
2011,119,2245,0.9479099999999931,13.92,71.67,8.9,1.139,0.451,101.84,0.197,253.7,20.25,1.08,94,0,0,0,0,0,0,0
2011,119,2300,0.9583400000000069,13.89,71.83,8.9,1.139,0.447,101.83,0.307,233.1,1.984,1.08,94,0,0,0,0,0,0,0
2011,119,2315,0.96875,13.24,75.42,9,1.147,0.374,101.83,0,0,0,0,94,0,0,0,0,0,0,0
2011,119,2330,0.9791599999999931,12.83,78.23,9.15,1.158,0.322,101.83,0.005,138.5,0.011,1.08,94,0,0,0,0,0,0,0
2011,119,2345,0.9895900000000069,12.92,79.43,9.46,1.183,0.306,101.83,0.388,244.4,8.33,1.08,94.1,0,0,0,0,0,0,0
2011,119,2400,0,13.17,74.56,8.76,1.128,0.385,101.84,0.253,246.9,15.78,1.08,94.2,0,0,0,0,0,0,0
2011,120,15,0.010409999999993147,12.27,77.65,8.49,1.108,0.319,101.84,0.182,106.2,10.74,1.08,94.2,0,0,0,0,0,0,0
2011,120,30,0.020840000000006853,12,79.43,8.56,1.113,0.288,101.82,0.108,75.9,14.26,1.08,94.2,0,0,0,0,0,0,0
2011,120,45,0.03125,11.81,80.8,8.64,1.119,0.265,101.81,0.073,111.4,13.02,1.08,94.2,0,0,0,0,0,0,0
2011,120,100,0.04165999999999315,11.91,79.54,8.49,1.108,0.285,101.81,0.001,294.7,0,1.08,94.2,0,0,0,0,0,0,0
2011,120,115,0.05209000000000685,11.44,81.2,8.35,1.097,0.254,101.8,0.001,294.7,0,1.08,94.2,0,0,0,0,0,0,0
2011,120,130,0.0625,11.23,83.4,8.53,1.111,0.221,101.79,0.042,128.5,7.041,1.08,94.2,0,0,0,0,0,0,0
2011,120,145,0.07290999999999315,11.2,84.3,8.67,1.121,0.208,101.78,0,0,0,0,94.2,0,0,0,0,0,0,0
2011,120,200,0.08334000000000685,10.99,84.5,8.51,1.109,0.203,101.78,0,0,0,0,94.2,0,0,0,0,0,0,0
2011,120,215,0.09375,10.69,85.8,8.43,1.103,0.182,101.77,0,0,0,0,94.2,0,0,0,0,0,0,0
2011,120,230,0.10415999999999315,10.64,87.6,8.68,1.122,0.158,101.76,0.229,241,1.846,1.08,94.2,0,0,0,0,0,0,0
2011,120,245,0.11459000000000685,10.67,86.4,8.51,1.109,0.175,101.77,0.072,110,5.247,1.08,94.2,0,0,0,0,0,0,0
2011,120,300,0.125,10.54,84.5,8.03,1.074,0.198,101.77,0.056,151.9,4.389,1.08,94.3,0,0,0,0,0,0,0
2011,120,315,0.13540999999999315,10.46,84.1,7.91,1.065,0.201,101.79,0.168,109.4,22.52,1.08,94.3,0,0,0,0,0,0,0
2011,120,330,0.14584000000000685,10.33,84.7,7.87,1.062,0.192,101.78,0.204,120,9.82,1.08,94.3,0,0,0,0,0,0,0
2011,120,345,0.15625,10.27,84.6,7.8,1.057,0.193,101.78,0.139,129.5,2.402,1.08,94.3,0,0,0,0,0,0,0
2011,120,400,0.16665999999999315,10.21,84.4,7.7,1.05,0.194,101.78,0.256,32.66,14.97,1.08,94.3,0,0,0,0,0,0,0
2011,120,415,0.17709000000000685,10.5,81.8,7.53,1.038,0.231,101.78,0.414,115.5,22.16,1.879,94.4,0,0,0,0,0,0,0
2011,120,430,0.1875,10.29,81.5,7.28,1.02,0.232,101.78,0.446,74.14,23.96,1.879,94.4,0,0,0,0,0,0,0
2011,120,445,0.19790999999999315,10.31,79.81,6.99,1,0.253,101.77,0.501,114,10.45,1.879,94.4,0,0,0,0,0,1.41,0
2011,120,500,0.20834000000000685,10.04,81.2,6.97,0.999,0.231,101.78,0.482,109.6,36.2,1.879,94.4,0,0,0,0,0,6.22,0
2011,120,515,0.21875,10.16,81.4,7.13,1.01,0.231,101.8,0.389,115,12.45,1.08,94.4,0,0,0,0,0,11.81,0
2011,120,530,0.22915999999999315,10.01,82.3,7.15,1.011,0.217,101.81,0.362,97.8,20.71,1.08,94.4,0,0,0,0,0,29.58,0
2011,120,545,0.23959000000000685,10.05,81,6.94,0.997,0.234,101.83,0.397,115.4,11.75,1.879,94.4,1.41,1.27,2.13,0,0,119.9,0.42
2011,120,600,0.25,10.15,80.5,6.96,0.998,0.242,101.83,0.403,117,5.984,1.879,94.4,6.22,5.6,10.37,0,0,174.6,4.39
2011,120,615,0.26040999999999315,10.07,80.8,6.93,0.996,0.237,101.85,0.46,120.2,6.193,1.08,94.4,11.81,10.63,27.6,0,0,228.8,17.79
2011,120,630,0.27084000000000685,9.9,83,7.15,1.011,0.207,101.87,0.407,124.9,8.03,1.879,94.4,29.58,26.62,57.45,0,0,283.4,39.46
2011,120,645,0.28125,10.22,84.2,7.67,1.048,0.197,101.89,0.305,136.8,7.566,1.08,94.4,119.9,108,188.9,0,0,342.5,70.05
2011,120,700,0.29165999999999315,12.51,76.31,8.4,1.101,0.352,101.92,0.197,75.67,15.65,1.879,94.4,174.6,157.2,283.6,0,0,400.4,101.1
2011,120,715,0.30209000000000685,15.88,55.9,7.1,1.008,0.797,101.95,0.809,71.35,18.85,1.879,94.4,228.8,205.9,380.6,0,0,458.3,150
2011,120,730,0.3125,16.51,53.98,7.19,1.014,0.864,101.98,0.973,72.22,26.21,2.678,94.5,283.4,255,477.5,0,0,516.6,227.3
2011,120,745,0.32290999999999315,16.75,55.15,7.72,1.051,0.855,102,1.044,84.3,26.07,2.678,94.5,342.5,308.2,573.4,0,0,572.2,327.4
2011,120,800,0.33334000000000685,17.33,55.78,8.43,1.103,0.875,102.01,0.986,85.7,25.86,2.678,94.6,400.4,360.4,670.7,0,0,627.7,309.7
2011,120,815,0.34375,17.67,55.81,8.76,1.128,0.893,102.02,1.239,84.6,30.11,2.678,94.5,458.3,412.5,766.7,0,0,681.1,390.7
2011,120,830,0.35415999999999315,18.15,54.71,8.9,1.139,0.943,102.02,1.691,99.5,23.69,3.477,94.6,516.6,464.9,860,0,0,732,452.8
2011,120,845,0.36459000000000685,18.88,51.42,8.65,1.12,1.059,102.03,1.594,91.6,29.38,3.477,94.6,572.2,515,948,0,0,777.2,518.7
2011,120,900,0.375,19.51,45.69,7.49,1.035,1.232,102.02,1.793,91.3,30.53,4.276,94.5,627.7,565,1035,0,0,822,584.6
2011,120,915,0.38540999999999315,20.09,44.44,7.62,1.044,1.306,102.03,1.733,94.4,29.74,3.477,94.5,681.1,613,1118,0,0,866,628.3
2011,120,930,0.39584000000000685,21,42.94,7.95,1.068,1.419,102.04,1.696,77.45,31.28,3.477,94.5,732,658.8,1196,0,0,903,663.5
2011,120,945,0.40625,21.52,41.34,7.84,1.06,1.505,102.04,2.138,91.3,36.74,4.276,94.6,777.2,699.4,1268,0,0,937,750.5
2011,120,1000,0.41665999999999315,21.79,39.62,7.48,1.034,1.576,102.05,2.81,138.3,25.88,5.874,94.7,822,739.6,1337,0,0,969,815
2011,120,1015,0.42709000000000685,22.3,38.8,7.62,1.044,1.648,102.05,2.181,103.2,31.13,5.874,94.7,866,779,1398,0,0,995,816
2011,120,1030,0.4375,22.56,37.99,7.55,1.039,1.695,102.04,2.424,125,38.29,5.874,94.7,903,812,1454,0,0,1011,828
2011,120,1045,0.44790999999999315,22.69,38.16,7.72,1.051,1.704,102.03,2.788,113.9,29.48,9.87,94.8,937,843,1506,0,0,1031,921
2011,120,1100,0.45834000000000685,23.03,35.18,6.84,0.99,1.824,102.02,2.724,130.8,36.69,5.874,94.9,969,872,1550,0,0,1044,954
2011,120,1115,0.46875,23.05,33.3,6.06,0.938,1.879,102.01,2.221,129.7,36.16,5.075,94.9,995,896,1583,0,0,1054,989
2011,120,1130,0.47915999999999315,23.25,33.32,6.24,0.95,1.901,101.99,2.892,145.5,33.26,10.67,95,1011,910,1611,0,0,1052,1024
2011,120,1145,0.48959000000000685,23.56,34.2,6.9,0.994,1.911,101.97,2.028,146.5,30.49,5.874,95,1031,928,1627,0,0,1053,1017
2011,120,1200,0.5,23.54,33.67,6.65,0.977,1.924,101.97,2.276,181.5,43.23,4.276,95,1044,940,1647,0,0,1045,1029
2011,120,1215,0.5104099999999931,23.47,34.57,6.97,0.999,1.89,101.97,1.797,236.9,32.99,3.477,95,1054,948,1652,0,0,1042,1039
2011,120,1230,0.5208400000000069,23.84,33.09,6.66,0.978,1.976,101.96,2.62,145.5,36.27,5.075,95.1,1052,947,1650,0,0,1028,1031
2011,120,1245,0.53125,24.07,32.24,6.48,0.966,2.03,101.95,2.619,135.5,35.04,5.075,95.2,1053,947,1639,0,0,1022,1054
2011,120,1300,0.5416599999999931,24.48,32.04,6.75,0.984,2.086,101.93,2.813,135.5,34.11,5.874,95.3,1045,941,1623,0,0,1005,1041
2011,120,1315,0.5520900000000069,24.7,31.91,6.89,0.993,2.119,101.93,2.249,167.2,45.93,4.276,95.4,1042,938,1608,0,0,979,1060
2011,120,1330,0.5625,24.83,32.3,7.16,1.012,2.122,101.91,2.463,120.1,37.97,5.874,95.4,1028,925,1585,0,0,945,1047
2011,120,1345,0.5729099999999931,25.16,30.48,6.62,0.975,2.223,101.9,2.609,178.4,33.22,5.075,95.5,1022,919,1568,0,0,911,1014
2011,120,1400,0.5833400000000069,25.19,29.6,6.21,0.948,2.254,101.88,2.301,161.4,47.52,5.075,95.6,1005,904,1536,0,0,876,969
2011,120,1415,0.59375,25.28,31.34,7.12,1.009,2.211,101.87,2.737,152.8,47.78,6.673,95.7,979,881,1495,0,0,839,967
2011,120,1430,0.6041599999999931,25.36,31.59,7.31,1.022,2.214,101.85,1.653,153.3,50.69,4.276,95.8,945,851,1435,0,0,798.3,931
2011,120,1445,0.6145900000000069,25.75,32.36,7.99,1.071,2.24,101.82,2.295,129.5,46.8,5.075,95.9,911,820,1384,0,0,749.1,845
2011,120,1500,0.625,25.7,31.56,7.59,1.042,2.259,101.8,1.891,148.5,62.43,5.075,96,876,788.6,1324,0,0,698.7,869
2011,120,1515,0.6354099999999931,25.86,31.91,7.9,1.064,2.269,101.78,2.501,135.6,30.97,5.874,96,839,755.3,1261,0,0,648.3,726.4
2011,120,1530,0.6458400000000069,25.96,31.27,7.67,1.048,2.304,101.77,1.983,180.7,46.1,5.075,96.1,798.3,718.5,1191,0,0,595.4,696
2011,120,1545,0.65625,26.13,31.32,7.85,1.061,2.326,101.75,2.259,140.3,55.83,5.874,96.3,749.1,674.2,1109,0,0,539.9,702.8
2011,120,1600,0.6666599999999931,26.19,31.28,7.88,1.063,2.336,101.75,3.129,138.3,32.27,5.874,96.4,698.7,628.8,1032,0,0,483.7,608.9
2011,120,1615,0.6770900000000069,26.26,30.81,7.72,1.051,2.361,101.75,2.651,144.5,34.7,5.075,96.6,648.3,583.5,948,0,0,421.2,407.6
2011,120,1630,0.6875,26.37,30.72,7.77,1.055,2.38,101.74,2.201,144.5,33.83,4.276,96.7,595.4,535.9,861,0,0,366.1,462.5
2011,120,1645,0.6979099999999931,26.51,30.19,7.65,1.046,2.418,101.74,2.338,142.9,32.06,5.075,96.8,539.9,485.9,772.5,0,0,292.9,544.1
2011,120,1700,0.7083400000000069,26.76,29.28,7.41,1.029,2.486,101.73,1.768,183.5,33.36,4.276,97,483.7,435.4,681.5,0,0,232.5,496.6
2011,120,1715,0.71875,26.29,31.07,7.87,1.062,2.357,101.73,2.723,141.9,36.82,5.075,97.1,421.2,379.1,584.1,0,0,189,392.1
2011,120,1730,0.7291599999999931,26.16,31.6,8.01,1.072,2.321,101.73,2.679,117.7,19.39,5.075,97.2,366.1,329.5,498.6,0,0,125.9,208.2
2011,120,1745,0.7395900000000069,26.15,31.71,8.05,1.075,2.315,101.73,2.402,134,18.45,5.075,97.3,292.9,263.6,388.9,0,0,53.58,267.6
2011,120,1800,0.75,26.1,30.85,7.6,1.043,2.338,101.75,1.881,152.4,22.73,3.477,97.3,232.5,209.2,301.3,0,0,33.76,304.4
2011,120,1815,0.7604099999999931,25.87,31.09,7.52,1.037,2.298,101.76,1.878,148.2,21.26,3.477,97.5,189,170.1,237,0,0,11.3,215.6
2011,120,1830,0.7708400000000069,25.51,33.18,8.16,1.083,2.181,101.76,1.652,110.3,17.41,3.477,97.6,125.9,113.3,154.4,0,0,1.7,126.4
2011,120,1845,0.78125,25.03,35.11,8.56,1.113,2.059,101.78,1.054,99.4,21.2,2.678,97.7,53.58,48.22,80.7,0,0,0,55.37
2011,120,1900,0.7916599999999931,24.29,39.47,9.65,1.198,1.838,101.8,0.722,68.06,18.74,2.678,97.7,33.76,30.38,47.81,0,0,0,27.31
2011,120,1915,0.8020900000000069,23.34,43.9,10.37,1.257,1.61,101.83,0.553,41.1,11.69,1.08,97.8,11.3,10.17,19.08,0,0,0,13.15
2011,120,1930,0.8125,22.33,48.54,10.98,1.309,1.388,101.85,0.619,27.83,9.36,1.08,97.8,1.7,1.53,4.07,0,0,0,2.3
2011,120,1945,0.8229099999999931,21.38,54.17,11.74,1.377,1.17,101.87,0.417,71.22,20.44,1.879,97.8,0,0,0,0,0,0,0
2011,120,2000,0.8333400000000069,21.07,54.72,11.62,1.366,1.131,101.87,0.732,89.3,13.28,1.879,98,0,0,0,0,0,0,0
2011,120,2015,0.84375,21.2,52.34,11.07,1.317,1.2,101.88,0.671,75.77,14.8,1.879,98.1,0,0,0,0,0,0,0
2011,120,2030,0.8541599999999931,21.23,50.53,10.57,1.274,1.247,101.89,0.621,74.83,15.24,1.879,98.2,0,0,0,0,0,0,0
2011,120,2045,0.8645900000000069,20.67,52.28,10.56,1.273,1.162,101.92,0.474,38.4,9.36,1.08,98.2,0,0,0,0,0,0,0
2011,120,2100,0.875,20.38,53.73,10.7,1.285,1.108,101.93,0.503,83.6,28.22,1.879,98.2,0,0,0,0,0,0,0
2011,120,2115,0.8854099999999931,19.52,56.73,10.72,1.287,0.983,101.93,0.619,90.1,14.88,1.879,98.2,0,0,0,0,0,0,0
2011,120,2130,0.8958400000000069,20.61,50.5,9.98,1.225,1.202,101.94,0.851,80.4,16.37,1.879,98.3,0,0,0,0,0,0,0
2011,120,2145,0.90625,20.16,52.74,10.23,1.245,1.116,101.95,0.779,76.73,14.68,1.879,98.3,0,0,0,0,0,0,0
2011,120,2200,0.9166599999999931,19.87,53.3,10.1,1.235,1.082,101.95,0.908,81,18.67,1.879,98.3,0,0,0,0,0,0,0
2011,120,2215,0.9270900000000069,19.98,52.1,9.87,1.216,1.118,101.96,1.325,98.2,17.9,2.678,98.3,0,0,0,0,0,0,0
2011,120,2230,0.9375,20.18,51,9.74,1.205,1.158,101.95,1.763,104.6,18.53,4.276,98.4,0,0,0,0,0,0,0
2011,120,2245,0.9479099999999931,20.37,49.54,9.48,1.184,1.207,101.93,2.588,110.3,14.75,5.075,98.5,0,0,0,0,0,0,0
2011,120,2300,0.9583400000000069,20.43,49.09,9.4,1.178,1.222,101.92,3.003,117.3,12.45,5.075,98.5,0,0,0,0,0,0,0
2011,120,2315,0.96875,20.15,50.14,9.46,1.183,1.176,101.89,2.592,113.8,13.93,4.276,98.5,0,0,0,0,0,0,0
2011,120,2330,0.9791599999999931,19.86,50.97,9.44,1.181,1.136,101.88,2.255,113.5,13.6,4.276,98.5,0,0,0,0,0,0,0
2011,120,2345,0.9895900000000069,19.7,50.9,9.27,1.168,1.127,101.89,1.576,108.2,16.34,3.477,98.6,0,0,0,0,0,0,0
2011,120,2400,0,19.39,51.6,9.18,1.161,1.089,101.9,0.956,97.4,31.47,2.678,98.6,0,0,0,0,0,0,0
2011,121,15,0.010409999999993147,19.32,51.68,9.13,1.157,1.082,101.91,1.081,101.8,16.98,2.678,98.6,0,0,0,0,0,0,0
2011,121,30,0.020840000000006853,19.08,52.37,9.12,1.156,1.051,101.93,0.64,83.4,16.7,1.879,98.6,0,0,0,0,0,0,0
2011,121,45,0.03125,18.05,57.58,9.54,1.189,0.881,101.94,0.491,102.4,38.71,1.08,98.7,0,0,0,0,0,0,0
2011,121,100,0.04165999999999315,16.41,65.07,9.84,1.213,0.652,101.95,0.199,94.9,9.27,1.08,98.6,0,0,0,0,0,0,0
2011,121,115,0.05209000000000685,16.05,67.63,10.08,1.233,0.59,101.95,0.424,105.6,10.93,1.08,98.6,0,0,0,0,0,0,0
2011,121,130,0.0625,15.7,70.39,10.35,1.255,0.528,101.94,0.748,81.4,21.56,2.678,98.7,0,0,0,0,0,0,0
2011,121,145,0.07290999999999315,15.78,69.77,10.29,1.25,0.542,101.96,0.584,74.1,25.46,1.879,98.7,0,0,0,0,0,0,0
2011,121,200,0.08334000000000685,14.64,74.79,10.23,1.245,0.421,101.97,0.353,99.7,15.72,1.879,98.6,0,0,0,0,0,0,0
2011,121,215,0.09375,14.3,76.9,10.31,1.252,0.376,101.98,0.786,112.2,19.75,1.879,98.6,0,0,0,0,0,0,0
2011,121,230,0.10415999999999315,14.85,73.38,10.13,1.237,0.451,101.98,1.104,105.7,13.87,1.879,98.7,0,0,0,0,0,0,0
2011,121,245,0.11459000000000685,16.26,64.96,9.68,1.2,0.648,102,1.833,126.4,14.16,3.477,98.8,0,0,0,0,0,0,0
2011,121,300,0.125,16.44,64.33,9.7,1.202,0.666,101.99,2.236,132.4,11.53,4.276,98.8,0,0,0,0,0,0,0
2011,121,315,0.13540999999999315,16.5,63.9,9.66,1.199,0.677,102.01,2.145,142.9,14.59,4.276,98.8,0,0,0,0,0,0,0
2011,121,330,0.14584000000000685,16.32,64.74,9.68,1.2,0.654,102.02,1.955,136.9,13.94,3.477,98.8,0,0,0,0,0,0,0
2011,121,345,0.15625,15.99,66.58,9.79,1.209,0.607,102.01,2.497,139.7,12.03,4.276,98.8,0,0,0,0,0,0,0
2011,121,400,0.16665999999999315,16.01,66.82,9.86,1.215,0.603,102.03,2.104,142.1,14.11,4.276,98.8,0,0,0,0,0,0,0
2011,121,415,0.17709000000000685,15.89,67.46,9.89,1.217,0.587,102.03,2.067,146,16.85,3.477,98.8,0,0,0,0,0,0,0
2011,121,430,0.1875,15.61,69.15,9.98,1.225,0.547,102.01,2.193,140.7,12.94,3.477,98.8,0,0,0,0,0,0,0
2011,121,445,0.19790999999999315,15.51,70.17,10.12,1.236,0.525,102.01,2.163,145.7,17.89,4.276,98.8,0,0,0,0,0,0.42,0
2011,121,500,0.20834000000000685,15.32,71.43,10.2,1.243,0.497,102.02,2.495,142.3,15.13,4.276,98.8,0,0,0,0,0,4.39,0
2011,121,515,0.21875,15.02,73.08,10.25,1.247,0.46,102.04,2.58,138.2,12.16,4.276,98.8,0,0,0,0,0,17.79,0
2011,121,530,0.22915999999999315,14.95,74.17,10.4,1.26,0.439,102.05,2.497,137.6,11.67,4.276,98.8,0,0,0,0,0,39.46,0
2011,121,545,0.23959000000000685,14.93,74.8,10.51,1.269,0.427,102.08,2.184,136.3,13.64,3.477,98.8,0.42,0.38,1.08,0,0,70.05,0.67
2011,121,600,0.25,14.88,75.77,10.65,1.281,0.41,102.09,2.403,134.8,13.05,3.477,98.8,4.39,3.95,7.93,0,0,101.1,5.31
2011,121,615,0.26040999999999315,15.01,75.8,10.79,1.293,0.413,102.11,2.279,136.6,13.63,3.477,98.8,17.79,16.01,28.01,0,0,150,17.35
